,MovieID,Title,Genres,Pure_Rating_avg
2021,2105,Tron (1982),Action|Adventure|Animation|Sci-Fi|Thriller,3.3299106827485065
3999,4097,Dead of Winter (1987),Horror|Thriller,3.3298968305712524
4442,4541,"Serpent and the Rainbow, The (1988)",Horror,3.3297248396754457
2142,2226,"Ring, The (1927)",Drama,3.3291002061508688
9728,50442,Alpha Dog (2007),Crime|Drama,3.329084571282683
9654,48883,Death of a President (2006),Crime|Drama|Mystery|Thriller,3.3289479554626773
6313,6434,"Objective, Burma! (1945)",War,3.3289420217220393
5993,6102,"Missionary, The (1982)",Comedy,3.3289128853490966
7868,8591,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,3.328828521863096
9094,33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance|Thriller,3.3287651251942805
1680,1743,Arguing the World (1998),Documentary,3.3285850191663764
4917,5018,Motorama (1991),Adventure|Comedy,3.328355369247451
8117,8840,Who's That Knocking at My Door? (1967),Drama,3.3281672891121215
3402,3492,"Son of the Sheik, The (1926)",Adventure|Drama,3.3281295575645435
9168,34538,Asylum (2005),Romance|Thriller,3.327760061620272
3765,3860,"Opportunists, The (2000)",Comedy|Crime|Drama,3.3275769673809714
9016,32781,Hawaii (1966),Drama,3.3275677352359643
10164,58439,Downhill Racer (1969),Drama,3.327538516472068
7050,7178,"Great Gatsby, The (1974)",Drama,3.3269750562997347
5061,5163,Stage Fright (Deliria) (1987),Horror,3.326800953197252
3528,3621,Possession (1981),Drama|Horror,3.326734536067876
8636,27368,AstÃ©rix & ObÃ©lix: Mission ClÃ©opÃ¢tre (2002),Adventure|Comedy|Fantasy,3.3263911513732105
6929,7057,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance,3.326165927118991
3495,3588,"King of Marvin Gardens, The (1972)",Crime|Drama,3.326072991354029
8012,8735,High School Confidential! (1958),Crime|Drama,3.3260328480591137
5129,5232,Road to Singapore (1940),Comedy|Musical,3.325668883185586
2435,2519,House on Haunted Hill (1958),Horror,3.325563950755402
6150,6261,Wind (1992),Action|Romance,3.3254051569224163
5930,6038,Tune in Tomorrow... (1990),Comedy|Romance,3.325302318717812
4534,4633,Parents (1989),Horror,3.3251050487073335
7670,8220,"Walking Dead, The (1936)",Crime|Horror|Sci-Fi,3.3247197562723803
8698,27776,Red Lights (Feux rouges) (2004),Drama,3.3244710197234295
3474,3566,"Big Kahuna, The (2000)",Comedy|Drama,3.3243729579213612
2457,2541,Cruel Intentions (1999),Drama,3.324308333502884
9954,54999,Shoot 'Em Up (2007),Action|Adventure|Thriller,3.3241387391295287
3593,3686,Flatliners (1990),Horror|Sci-Fi|Thriller,3.323720627138367
8619,26996,Safe House (1998),Thriller,3.323693564836376
7962,8685,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",Comedy|Drama,3.3236193445422058
1096,1119,Drunks (1997),Drama,3.323588918408038
5291,5394,Don't Bother to Knock (1952),Drama|Thriller,3.323571720308509
9700,49824,Dreamgirls (2006),Drama|Musical,3.3233894419522882
1008,1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,3.3233656861645184
3564,3657,Pandora and the Flying Dutchman (1951),Drama,3.323292491129682
1614,1671,Deceiver (1997),Crime|Drama|Thriller,3.3232514252104557
1396,1430,Underworld (1996),Comedy|Thriller,3.323041168591303
4720,4821,Joy Ride (2001),Adventure|Thriller,3.323009374598131
5484,5589,Indian Summer (1993),Comedy|Drama,3.3225285644963534
6231,6342,"Trip, The (2002)",Comedy|Drama|Romance,3.3224890736242623
7507,7892,"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)",Action,3.3222937548978244
8373,25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,3.322280451662428
6556,6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,3.3215040823193083
3875,3971,"Private Eyes, The (1981)",Comedy|Mystery,3.321461438004075
10503,63781,"Living Sea, The (1995)",Documentary|IMAX,3.3213444886846633
6610,6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,3.321342398738636
3405,3495,Roadside Prophets (1992),Comedy|Drama,3.3212937400859937
623,630,Carried Away (1996),Drama|Romance,3.3212205439279248
5438,5541,Hot Shots! (1991),Action|Comedy|Romance|War,3.321067199092031
3416,3506,North Dallas Forty (1979),Comedy|Drama,3.320703318529396
8238,8962,Fade to Black (2004),Documentary,3.320694046167149
1349,1380,Grease (1978),Comedy|Musical|Romance,3.320626458689877
2262,2346,"Stepford Wives, The (1975)",Sci-Fi|Thriller,3.32045103792833
6152,6263,Basic (2003),Drama|Thriller,3.320351800112289
8270,8994,"Ladies' Man, The (1961)",Comedy,3.3200503465370335
3525,3618,Small Time Crooks (2000),Comedy,3.319895949788911
3909,4005,"Living Daylights, The (1987)",Action|Adventure,3.319634184981994
2382,2466,Belizaire the Cajun (1986),Drama,3.319548771978798
2336,2420,"Karate Kid, The (1984)",Drama,3.3195049535849845
838,853,Dingo (1991),Drama,3.31949518163222
1518,1569,My Best Friend's Wedding (1997),Comedy|Romance,3.3193229520554874
355,359,I Like It Like That (1994),Comedy|Drama|Romance,3.319297859905112
3831,3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,3.3191851756026383
6682,6805,Crying Freeman (1995),Action|Thriller,3.319075639292593
3434,3524,Arthur (1981),Comedy|Romance,3.319002884671649
4399,4498,"Dead Pool, The (1988)",Action|Crime|Thriller,3.3188476511832237
1289,1318,Blue Juice (1995),Comedy|Drama,3.318817865108096
4563,4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime,3.3186151728260045
2020,2104,Tex (1982),Drama,3.318532218958183
1509,1559,"Next Step, The (1997)",Drama,3.3180033474857935
8425,26134,Dracula: Prince of Darkness (1966),Horror|Mystery,3.317852710775667
1729,1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,3.3177583749673074
2005,2089,"Rescuers Down Under, The (1990)",Animation|Children,3.317689442881377
4509,4608,"Innocent Man, An (1989)",Crime|Drama,3.3176124414333046
10203,59143,Super High Me (2007),Comedy|Documentary,3.3175226834462705
4397,4496,D.O.A. (1988),Film-Noir|Mystery|Thriller,3.317418256038455
1838,1922,Whatever (1998),Drama,3.31731374328406
8176,8900,"Watermelon Man, The (1970)",Comedy|Drama,3.317211799225022
8648,27450,Blueberry (2004),Adventure|Western,3.3171073922255903
688,700,Angus (1995),Comedy,3.317020540016665
5180,5283,Van Wilder (2002),Comedy,3.317001325572824
7410,7726,Boy Meets Girl (1998),Comedy|Romance,3.316885192200766
10201,59129,Outpost (2008),Action|Horror,3.3167577341866092
3808,3903,Urbania (2000),Drama,3.316569777929756
9597,47970,"Last Kiss, The (2006)",Comedy|Drama,3.316144694942808
1815,1899,Passion in the Desert (1998),Adventure|Drama,3.3161269315676742
3237,3323,Chain of Fools (2000),Comedy|Crime,3.316120873795601
3655,3748,"Match, The (1999)",Comedy|Romance,3.3159545326951165
4219,4318,Postcards From the Edge (1990),Comedy|Drama,3.315892546074088
2668,2753,"Bedroom Window, The (1987)",Thriller,3.31575019254116
1919,2003,Gremlins (1984),Comedy|Horror,3.3156631896677675
313,316,Stargate (1994),Action|Adventure|Sci-Fi,3.3155121466778854
6234,6345,"Chorus Line, A (1985)",Comedy|Drama|Musical,3.3151407678280225
5113,5216,"Pepi, Luci, Bom (Pepi, Luci, Bom y Otras Chicas del MontÃ³n) (1980)",Comedy,3.315133043436868
4370,4469,Appointment with Death (1988),Crime|Mystery,3.315085692598292
5713,5819,Interview with the Assassin (2002),Drama,3.3148140523826655
1632,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,3.3146739943423653
143,145,Bad Boys (1995),Action,3.314672582443337
9773,51412,Next (2007),Action|Sci-Fi|Thriller,3.3145968200778846
394,398,Frank and Ollie (1995),Documentary,3.314438627773026
4041,4139,No Man's Land (1987),Crime,3.31438138989849
1535,1587,Conan the Barbarian (1982),Action|Adventure,3.314033929325885
1567,1621,Soul Food (1997),Drama,3.3139738539099604
3389,3478,"Bamba, La (1987)",Drama,3.313837875934743
6822,6950,"Missing, The (2003)",Drama|Western,3.313716955452894
4146,4244,"Day I Became a Woman, The (Roozi khe zan shodam) (2000)",Drama,3.3137145739516036
2900,2985,RoboCop (1987),Action|Crime|Sci-Fi,3.3136841586615438
3978,4076,Two Ninas (1999),Comedy|Romance,3.3133523983922224
3100,3185,Snow Falling on Cedars (1999),Drama,3.3133250919151265
7189,7317,Eurotrip (2004),Adventure|Comedy,3.313263819661107
9056,33191,Jubal (1956),Western,3.3132189300555486
1842,1926,"Broadway Melody, The (1929)",Musical,3.3131463656837923
5179,5282,High Crimes (2002),Thriller,3.313059174760717
9440,44613,Take the Lead (2006),Drama,3.312991357966989
10054,56171,"Golden Compass, The (2007)",Action|Adventure|Drama|Fantasy|Thriller,3.3126235585931068
2795,2880,Operation Condor 2 (Armour of God) (Long xiong hu di) (1987),Action|Adventure|Comedy,3.3124915457487702
9569,47518,Accepted (2006),Comedy,3.312444623283693
4837,4938,"Aviator's Wife, The (Femme de l'aviateur, La) (1981)",Drama,3.3124237306225197
2930,3015,Coma (1978),Thriller,3.3123192465846256
233,236,French Kiss (1995),Action|Comedy|Romance,3.31220907207973
10236,59709,"Oxford Murders, The (2007)",Crime|Mystery|Romance|Thriller,3.3121697892932564
10352,61257,I.O.U.S.A. (2008),Documentary,3.3119945977865806
417,421,Black Beauty (1994),Adventure|Children,3.3116725236105484
740,753,"Month by the Lake, A (1995)",Comedy|Drama,3.311622313633632
5376,5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,3.3115347175378944
1453,1496,Anna Karenina (1997),Drama|Romance,3.311531651228255
4533,4632,"Package, The (1989)",Action|Thriller,3.3114597270212216
5258,5361,White Fang (1991),Adventure,3.311360666882545
464,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,3.3113028063746537
2661,2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,3.3112638619930523
5561,5667,Tuck Everlasting (2002),Drama|Fantasy,3.31118728073466
3173,3259,Far and Away (1992),Adventure|Drama|Romance,3.3111723604931362
7742,8375,"Hunting of the President, The (2004)",Documentary,3.310596449393126
135,137,Man of the Year (1995),Documentary,3.3103336167361546
7521,7916,Gidget (1959),Comedy,3.3097456267681524
2580,2665,Earth vs. the Flying Saucers (1956),Sci-Fi,3.3097175327154926
9085,33641,Tell Them Who You Are (2004),Documentary,3.3095565791753985
1107,1130,"Howling, The (1980)",Horror|Mystery,3.309485265151901
3532,3625,Better Living Through Circuitry (1999),Documentary,3.3093254376176815
8021,8744,Fancy Pants (1950),Comedy|Western,3.3091136842225986
4984,5086,"Five Heartbeats, The (1991)",Drama|Musical,3.309027671923442
216,218,Boys on the Side (1995),Comedy|Drama,3.308686749380806
2718,2803,"Pelican Brief, The (1993)",Drama|Mystery|Thriller,3.3086684651523193
3479,3571,Time Code (2000),Comedy|Drama,3.3085199731209634
6025,6134,Starstruck (1982),Comedy|Musical,3.3085175074816173
347,351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,3.308489585865669
4910,5011,Charlotte Gray (2001),Drama|Romance,3.3084727325451944
8890,31807,Dot the I (2003),Drama|Film-Noir|Thriller,3.3083383129321247
8177,8901,Flashpoint (1984),Action|Adventure|Crime|Mystery|Thriller,3.308323547422535
2538,2622,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,3.3082773897502595
3060,3145,Cradle Will Rock (1999),Drama,3.308221638280468
10290,60405,Ganes (2007),Drama|Musical,3.3081765930161757
1673,1733,Afterglow (1997),Drama|Romance,3.3080979360647436
2572,2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,3.3080463564682177
2026,2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,3.307845000494505
6991,7119,Crazy People (1990),Comedy,3.3074991807896197
6543,6665,Dracula (1979),Horror|Romance,3.3071297632440446
9617,48319,Flyboys (2006),Action|Adventure|Drama|War,3.3071068328618716
4037,4135,"Monster Squad, The (1987)",Adventure|Comedy|Horror,3.307042568929549
3791,3886,Steal This Movie! (2000),Drama,3.3069955435661806
2459,2543,Six Ways to Sunday (1997),Comedy,3.3069377924364747
367,371,"Paper, The (1994)",Comedy|Drama,3.306919353649171
4343,4442,"Last Dragon, The (1985)",Action|Drama,3.3068411100472472
1091,1114,"Funeral, The (1996)",Crime|Drama,3.306736879757206
4435,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western,3.3067198331313192
4825,4926,Everybody's Famous! (Iedereen beroemd!) (2000),Comedy|Drama|Musical,3.306629975027796
9270,39416,Kids in America (2005),Comedy|Drama,3.3066128609742016
6923,7051,"What's New, Pussycat (1965)",Comedy,3.306467425100851
9802,52005,Jindabyne (2006),Crime|Drama|Mystery|Thriller,3.3064369097922106
7891,8614,Overboard (1987),Comedy|Romance,3.3062927261938815
7784,8454,Luna Papa (1999),Comedy|Drama|Fantasy,3.3061514642974537
6236,6347,Beat Street (1984),Drama|Musical,3.3061386920524307
1755,1836,"Last Days of Disco, The (1998)",Comedy|Drama,3.3058153757025006
9529,46772,Strangers with Candy (2005),Comedy,3.3057124319871414
7954,8677,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi,3.305636247201105
654,662,Fear (1996),Thriller,3.305523205323406
608,614,Loaded (1994),Drama|Thriller,3.305426215826413
1937,2021,Dune (1984),Adventure|Sci-Fi,3.3053547920664292
6347,6469,Cahill: United States Marshal (1973),Western,3.3053357409683146
7651,8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,3.305216351953774
1417,1454,SubUrbia (1997),Comedy|Drama,3.3048963945698357
7190,7318,"Passion of the Christ, The (2004)",Drama,3.3048231092228275
9873,53450,"Legend of Sleepy Hollow, The (1980)",Comedy|Fantasy|Horror,3.304767653424865
73,74,Bed of Roses (1996),Drama|Romance,3.3044084819525525
2493,2577,Metroland (1997),Comedy|Drama,3.3041751489549505
4791,4892,Maze (2000),Romance,3.3040007585919917
9289,40148,Revolver (2005),Crime|Drama|Thriller,3.3039416017145307
5450,5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,3.303863351123229
3619,3712,Soapdish (1991),Comedy,3.303718223296117
69,70,From Dusk Till Dawn (1996),Action|Comedy|Horror|Thriller,3.3036975248443508
873,890,Baton Rouge (BÃ¢ton rouge) (1988),Thriller,3.3036049734619417
6434,6556,"Sea Is Watching, The (Umi wa miteita) (2002)",Romance,3.303576640447442
10005,55492,"Last Winter, The (2006)",Horror,3.3035408879291945
6446,6568,Camp (2003),Comedy|Musical,3.303322314535514
2588,2673,Eternity and a Day (Mia aoniotita kai mia mera) (1998),Drama,3.3033211182556403
2747,2832,"Lost Son, The (1999)",Drama,3.3032220675025927
1341,1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,3.303095414650245
7282,7410,"Osterman Weekend, The (1983)",Action|Thriller,3.303053307922427
7194,7322,Alila (2003),Drama,3.3029138988441424
317,320,Suture (1993),Film-Noir|Thriller,3.3028846491164137
8048,8771,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller,3.302857264809413
6424,6546,Km. 0 - Kilometer Zero (KilÃ³metro cero) (2000),Comedy|Drama,3.3024076275652616
8822,31251,Iceman (1984),Drama|Sci-Fi,3.302321650934878
1033,1053,Normal Life (1996),Crime|Drama|Romance,3.3022988184378974
9726,50356,"Little World of Don Camillo, The (Le Petit monde de Don Camillo) (1953)",Comedy,3.3022052334434977
857,873,Shadow of Angels (Schatten der Engel) (1976),Drama,3.302117576800367
9944,54787,Death Sentence (2007),Drama|Thriller,3.3019668216830085
9594,47950,Hollywoodland (2006),Crime|Drama|Mystery|Thriller,3.301755354103547
599,605,One Fine Day (1996),Drama|Romance,3.301678307620957
8627,27193,Taxi 2 (2000),Action|Comedy,3.301612370497468
2980,3065,Nothing to Lose (a.k.a. Ten Benny) (1996),Drama,3.301597408975535
6849,6977,New Jack City (1991),Action|Crime|Drama,3.3015758453396913
9507,45880,Marie Antoinette (2006),Drama,3.3015148965108665
4071,4169,Blow Dry (a.k.a. Never Better) (2001),Comedy,3.30150699299505
1949,2033,"Black Cauldron, The (1985)",Animation|Children,3.3014393694679858
5580,5686,Russian Ark (Russkiy Kovcheg) (2002),Drama|Fantasy|War,3.3014207920477325
8462,26241,"Devils, The (1971)",Drama,3.3014005904173405
2027,2111,"Man with Two Brains, The (1983)",Comedy,3.301272926335413
9153,34353,Twice in a Lifetime (1985),Drama,3.3011889199587405
7692,8259,Hooper (1978),Comedy,3.30105768983215
6279,6398,Le Mans (1971),Action|Adventure,3.3009597544226876
348,352,Crooklyn (1994),Comedy,3.30090909684968
2681,2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,3.3009047128377427
4484,4583,Disorganized Crime (1989),Action|Comedy,3.3008907393461526
8774,30949,"Grateful Dead Movie, The (1977)",Documentary|Musical,3.3006976213368384
1775,1858,Mr. Nice Guy (1997),Action|Comedy,3.3004934437826776
3705,3798,What Lies Beneath (2000),Thriller,3.3004918784069126
697,709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,3.3002483224799
8451,26199,Alice's Restaurant (1969),Comedy|Drama,3.3001506840009656
2695,2780,"Raven, The (1963)",Comedy|Horror,3.300024435502762
7146,7274,Let's Do It Again (1975),Comedy,3.299999019262944
8113,8836,Wicker Park (2004),Drama|Romance|Thriller,3.2999178472195227
325,329,Star Trek: Generations (1994),Action|Adventure|Drama|Sci-Fi,3.299902934834031
8792,31042,Hell's Angels (1930),Drama|War,3.299868107115971
10009,55553,Black Sheep (2006),Comedy|Horror,3.299769694669292
987,1006,"Chamber, The (1996)",Drama,3.299660018235475
8036,8759,Greyfriars Bobby (a.k.a. Greyfriars Bobby: The True Story of a Dog) (1961),Children|Drama,3.299513141938197
4202,4301,Calle 54 (2000),Documentary|Musical,3.2995046465615663
711,723,Two Friends (1986),Drama,3.299279238934379
2277,2361,Pink Flamingos (1972),Comedy,3.2991003687654725
8651,27509,Carolina (2005),Comedy|Romance,3.2990271932677597
3811,3906,Under Suspicion (2000),Crime|Thriller,3.2989680139140107
2680,2765,"Acid House, The (1998)",Comedy|Drama,3.2988695072044765
3473,3565,Where the Heart Is (2000),Comedy|Drama,3.298860449573162
4710,4810,I Never Promised You a Rose Garden (1977),Drama,3.2987580418358133
8970,32347,Barbary Coast (1935),Adventure|Drama|Romance|Western,3.2986731569445267
2349,2433,"Civil Action, A (1998)",Drama,3.2986694798156453
1001,1020,Cool Runnings (1993),Comedy,3.2986397103164595
1709,1780,Ayn Rand: A Sense of Life (1997),Documentary,3.298363400447354
4200,4299,"Knight's Tale, A (2001)",Action|Adventure|Comedy,3.298359698532663
5419,5522,Rollerball (1975),Action|Drama|Sci-Fi,3.29826926219586
5723,5829,Men with Brooms (2002),Comedy|Drama|Romance,3.2981953387321474
1117,1140,Entertaining Angels: The Dorothy Day Story (1996),Drama,3.298022272110333
4716,4816,Zoolander (2001),Comedy,3.297647648239157
5637,5743,"Fort Apache, the Bronx (1981)",Action|Drama,3.2975534255492693
2323,2407,Cocoon (1985),Comedy|Sci-Fi,3.2975485421059876
2564,2649,Son of Frankenstein (1939),Horror,3.297484021680374
1929,2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama,3.2974529199279203
103,105,"Bridges of Madison County, The (1995)",Drama|Romance,3.297403217292123
996,1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,3.2973835229094575
9809,52245,Blades of Glory (2007),Action|Comedy,3.2973419205897274
779,792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",Fantasy,3.297266055866986
1430,1467,Salut cousin! (1996),Comedy|Drama,3.2972127757822003
3133,3218,Poison (1991),Drama,3.297150206237866
7337,7541,100 Girls (2000),Comedy|Romance,3.296934108577908
4839,4940,"First Deadly Sin, The (1980)",Thriller,3.2965755393045484
1526,1578,"Innocent Sleep, The (1996)",Crime,3.296552353324473
6717,6841,Article 99 (1992),Comedy|Drama,3.2961828406170315
1391,1425,Fierce Creatures (1997),Comedy,3.295884531065316
150,152,"Addiction, The (1995)",Drama|Horror,3.2958046015573665
4934,5035,Wuthering Heights (1970),Drama,3.2956552429189987
1959,2043,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,3.2956389802840773
6551,6673,"Ay, Carmela! (Â¡Ay, Carmela!) (1990)",Drama|War,3.295070682906793
5928,6036,Secret Admirer (1985),Comedy|Romance,3.2948317508243035
1019,1038,Unhook the Stars (1996),Drama,3.294733156905915
3037,3122,Santa Fe Trail (1940),Drama|Romance|Western,3.294657587082866
9057,33193,Viva MarÃ­a! (1965),Adventure|Comedy|Western,3.2945434722349476
6726,6850,Leap of Faith (1992),Comedy|Drama,3.2940530633896015
776,789,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama,3.293929962471902
3975,4072,Faithless (TrolÃ¶sa) (2000),Drama|Romance,3.293884872131753
8585,26782,"Mambo Kings, The (1992)",Drama|Musical,3.2937529716886655
7289,7417,Jersey Girl (1992),Comedy|Romance,3.2937058040901386
9671,49274,Happy Feet (2006),Adventure|Animation|Children|Comedy,3.293582711311871
5470,5574,"Transporter, The (2002)",Action|Crime,3.2933249033070755
5638,5744,Four Friends (a.k.a. Georgia's Friends) (1981),Drama,3.293272567443614
368,372,Reality Bites (1994),Comedy|Drama|Romance,3.293252891396217
4595,4694,Left Luggage (1998),Drama,3.292827910400016
4610,4709,Paint Your Wagon (1969),Comedy|Musical|Western,3.2924842296207095
2256,2340,Meet Joe Black (1998),Romance,3.292211448623689
9748,50858,Lonely Hearts (2006),Crime|Drama|Thriller,3.2922032375674735
4220,4319,Apache (1954),Western,3.292087855522837
4083,4181,Tapeheads (1988),Comedy,3.2920653575275836
2375,2459,"Texas Chainsaw Massacre, The (1974)",Horror,3.292031449304349
5643,5749,Ghost Story (1981),Drama|Horror,3.2919295344242263
5123,5226,All the Right Moves (1983),Drama|Romance,3.2917292320769715
2576,2661,It Came from Outer Space (1953),Sci-Fi,3.291714972391989
539,543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.2916529267563104
3476,3568,Goat on Fire and Smiling Fish (1999),Comedy|Romance,3.2916134904064904
989,1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,3.29158494976002
372,376,"River Wild, The (1994)",Action|Thriller,3.2914912607524043
7973,8696,Breezy (1973),Drama|Romance,3.2913080125930505
2920,3005,"Bone Collector, The (1999)",Thriller,3.291201839948564
5960,6068,Pursued (1947),Thriller|Western,3.291023632934028
350,354,Cobb (1994),Drama,3.291022053783648
4528,4627,Miss Firecracker (1989),Comedy,3.290889794396173
30,31,Dangerous Minds (1995),Drama,3.290879861622001
2751,2836,Outside Providence (1999),Comedy,3.2907845150377666
2342,2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,3.289793260750593
3847,3943,Bamboozled (2000),Comedy,3.289730336077837
6967,7095,Looking for Mr. Goodbar (1977),Drama,3.289614817961358
280,283,New Jersey Drive (1995),Crime|Drama,3.2894110356455983
4107,4205,Mermaids (1990),Comedy|Romance,3.289336673997916
8523,26494,Suburbia (1984),Drama,3.2892921277944893
8512,26464,Blue Thunder (1983),Action|Crime|Drama,3.2890428450327724
9637,48600,One Night with the King (2006),Drama,3.2889294388825827
5805,5913,Warning For the Joensson Gang (Varning fÃ¶r JÃ¶nssonligan) (1981),Comedy|Crime,3.2887209744482733
6250,6367,Down with Love (2003),Comedy|Romance,3.288569043035562
1497,1547,Shiloh (1997),Children|Drama,3.2884399473060384
9301,40614,Derailed (2005),Drama|Thriller,3.2883714191914035
10426,62385,"Ace High (Quattro dell'Ave Maria, I) (1968)",Comedy|Western,3.288142858243729
6149,6260,"Robe, The (1953)",Drama,3.2880300913547944
2470,2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,3.287552073095076
7292,7420,Viva Las Vegas (1964),Comedy|Musical|Romance,3.287505935362502
4016,4114,"Good Morning, Babylon (1987)",Drama,3.2874063603868136
6450,6572,Scorched (2003),Comedy|Crime,3.2872661923914293
5297,5400,"Sum of All Fears, The (2002)",Drama|Thriller,3.2871436859897982
9828,52561,Summer Palace (Yihe yuan) (2006),Drama|Romance,3.286585170141818
9891,53953,1408 (2007),Drama|Horror|Thriller,3.28652415757801
4857,4958,Behind Enemy Lines (2001),Action|Drama|War,3.2864018038351217
8790,31038,Smooth Talk (1985),Drama|Romance,3.286273651188072
2913,2998,Dreaming of Joseph Lees (1999),Drama|Romance,3.2862697095462483
8443,26174,"Shooting, The (1967)",Western,3.2861026737523202
7701,8268,Point of No Return (1993),Action|Thriller,3.286074712274101
8110,8833,Vanity Fair (2004),Drama|Romance,3.2859938979810774
5215,5318,Joshua (2001),Drama,3.285887587519193
9680,49347,Fast Food Nation (2006),Drama,3.285639925883942
7863,8585,Rapa Nui (1994),Action|Adventure|Drama|Romance,3.2855832490216446
8836,31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,3.2853381462929754
3524,3617,Road Trip (2000),Comedy,3.285307788893868
4816,4917,MacArthur (1977),Drama,3.2851547265385204
2761,2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,3.2851403134507255
1111,1134,Johnny 100 Pesos (Johnny cien pesos) (1993),Action|Drama,3.2850926825500744
8236,8960,Voices of Iraq (2004),Documentary,3.2848803081533196
1482,1529,Nowhere (1997),Comedy|Drama,3.284832526655302
7075,7203,Final Cut (1998),Drama,3.28474241067672
10193,59037,Speed Racer (2008),Action|Adventure|Children,3.2846727016085926
979,998,Set It Off (1996),Action|Crime,3.2845375507759784
1594,1651,Telling Lies in America (1997),Drama,3.284422476230185
784,797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,3.284302863509034
4190,4289,"City of Women, The (La CittÃ  delle Donne) (1980)",Comedy|Drama|Fantasy,3.2842664745570085
5144,5247,Smokey and the Bandit (1977),Action|Comedy|Crime,3.2841168470208584
5798,5906,It All Starts Today (Ã‡a commence aujourd'hui) (1999),Drama,3.283954361505514
2800,2885,Guinevere (1999),Drama|Romance,3.2837240380746446
4682,4782,Sidewalks of New York (2001),Comedy|Romance,3.2834126033953948
8414,26112,Behold a Pale Horse (1964),Drama|War,3.2833901900333236
5151,5254,Blade II (2002),Action|Horror|Thriller,3.2831951987546693
1662,1722,Tomorrow Never Dies (1997),Action|Romance|Thriller,3.28314331771048
10265,60074,Hancock (2008),Action|Comedy|Drama|Fantasy,3.2831418061965896
301,304,Roommates (1995),Comedy|Drama,3.283092829206977
4927,5028,What Time Is It There? (Ni neibian jidian) (2001),Drama,3.2830364382204693
3285,3373,Buck and the Preacher (1972),Western,3.282547683943718
138,140,Up Close and Personal (1996),Drama|Romance,3.2823346739963477
6485,6607,"Red Pony, The (1949)",Drama,3.2822923367598196
4254,4353,Uncommon Valor (1983),Action|War,3.2821698040756138
8788,31032,"Last Horror Movie, The (2003)",Horror|Thriller,3.282044762858161
629,636,Frisk (1995),Drama,3.2817748884519826
1090,1113,"Associate, The (1996)",Comedy,3.281655897110008
2135,2219,Murder! (1930),Mystery|Thriller,3.28163131331097
1559,1612,"Kiss Me, Guido (1997)",Comedy,3.2814124487230822
4893,4994,"Majestic, The (2001)",Comedy|Drama|Romance,3.281366000641632
3798,3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,3.281205806560767
1325,1355,Nightwatch (1997),Horror|Thriller,3.281180902975443
5557,5663,Below (2002),Horror,3.2810231517590407
3030,3115,Flawless (1999),Drama,3.280915563331756
4116,4214,Revenge of the Nerds (1984),Comedy,3.280883603464776
7037,7165,"Company, The (2003)",Drama|Musical,3.2807709866252917
